ligne_id,vente_id,ext_id,session_id,famille,designation,quantite,total,vente_date
38943.0,418758.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-14
38944.0,418759.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-14
38947.0,418761.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-14
38948.0,418762.0,,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-05-14
38949.0,418762.0,,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-05-14
38950.0,418762.0,,,ACCESSORIES,GOURDE ISOTHERME,2.0,44.0,2026-05-14
38951.0,418763.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-14
38952.0,418763.0,,,HEADWEAR,BONNET HIVER,1.0,25.0,2026-05-14
38954.0,418765.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,2.0,76.0,2026-05-14
38955.0,418765.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,81.0,2026-05-14
38956.0,418765.0,,,TRAINING,SHORT ENTRAINEMENT,2.0,70.0,2026-05-14
38957.0,418766.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-14
38958.0,418767.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2026-05-14
38959.0,418768.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-05-14
38960.0,418768.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-14
38961.0,418769.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-14
38962.0,418769.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-14
38963.0,418770.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,153.0,2026-05-14
38964.0,418771.0,,,HEADWEAR,BONNET HIVER,1.0,25.0,2026-05-14
38965.0,418772.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-14
38966.0,418772.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-14
38967.0,418772.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-14
38969.0,418774.0,,,TRAINING,SHORT ENTRAINEMENT,3.0,105.0,2026-05-14
38970.0,418774.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-14
38971.0,418775.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-05-15
38972.0,418776.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-15
38973.0,418776.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-15
38974.0,418776.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-15
38975.0,418777.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
38979.0,418780.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
38980.0,418780.0,,,TRAINING,BALLON TAILLE 7,1.0,40.0,2026-05-15
38981.0,418780.0,,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-05-15
38982.0,418781.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-15
38983.0,418781.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-15
38984.0,418782.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
38985.0,418782.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-15
38986.0,418782.0,,,ESSENTIALS,CHAUSSETTES PAIRE,3.0,36.0,2026-05-15
38990.0,418784.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-15
38991.0,418784.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-15
38992.0,418784.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-15
38993.0,418784.0,,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-05-15
38994.0,418785.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-15
38995.0,418785.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-15
38996.0,418786.0,,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-05-15
38997.0,418787.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-15
38998.0,418787.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,7.6,2026-05-15
38999.0,418788.0,,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-05-15
39000.0,418788.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,18.7,2026-05-15
39001.0,418789.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-15
39002.0,418789.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
39003.0,418790.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,70.0,2026-05-15
39004.0,418790.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-15
39007.0,418792.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-15
39008.0,418792.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-15
39009.0,418792.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-15
39010.0,418792.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-15
39011.0,418793.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
39012.0,418794.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,2.0,360.0,2026-05-15
39013.0,418794.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-15
39014.0,418795.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
39015.0,418795.0,,,ACCESSORIES,GOURDE ISOTHERME,2.0,44.0,2026-05-15
39016.0,418795.0,,,TRAINING,SHORT ENTRAINEMENT,1.0,35.0,2026-05-15
39017.0,418795.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-05-15
39018.0,418796.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-15
39019.0,418797.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-15
39020.0,418797.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-15
39027.0,418800.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
39028.0,418801.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-15
39029.0,418801.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,2.0,76.0,2026-05-15
39030.0,418802.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-15
39031.0,418802.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-15
39032.0,418802.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-15
39033.0,418802.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-15
39034.0,418803.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,28.5,2026-05-15
39040.0,418806.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-15
39041.0,418806.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-05-15
39237.0,418905.0,R51797570,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-16
39238.0,418905.0,R51797570,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-16
39239.0,418905.0,R51797570,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39430.0,419000.0,R51725370,1033.0,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-05-16
39559.0,419056.0,,,TRAINING,SHORT ENTRAINEMENT,1.0,35.0,2026-05-16
39560.0,419057.0,,,FAN SEGMENT,HOODIE FAN CAPUCHE,2.0,138.0,2026-05-16
39561.0,419057.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39562.0,419057.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,70.0,2026-05-16
39578.0,419063.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39579.0,419063.0,,,TRAINING,BALLON TAILLE 7,1.0,40.0,2026-05-16
39580.0,419063.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39593.0,419067.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-05-16
39594.0,419068.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-16
39595.0,419068.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-16
39596.0,419068.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,11.4,2026-05-16
39597.0,419068.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39598.0,419068.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-16
39599.0,419069.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39600.0,419069.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-16
39601.0,419070.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-16
39614.0,419075.0,,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-05-16
39615.0,419076.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,81.0,2026-05-16
39616.0,419076.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-16
39617.0,419077.0,,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-05-16
39619.0,419079.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-05-16
39620.0,419079.0,,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-05-16
39621.0,419079.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-16
39627.0,419082.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-16
39628.0,419082.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-16
39629.0,419082.0,,,MATCHWEAR,MAILLOT EXTERIEUR,2.0,180.0,2026-05-16
39639.0,419086.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,19.8,2026-05-16
39640.0,419087.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-16
39641.0,419087.0,,,ESSENTIALS,SWEAT ESSENTIEL CREW,2.0,110.0,2026-05-16
39645.0,419089.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-16
39646.0,419089.0,,,MATCHWEAR,MAILLOT DOMICILE,2.0,171.0,2026-05-16
39654.0,419093.0,,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-05-16
39655.0,419093.0,,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-05-16
39656.0,419093.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39657.0,419093.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-16
39658.0,419093.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-16
39660.0,419095.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39661.0,419095.0,,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,40.0,2026-05-16
39663.0,419097.0,,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-05-16
39664.0,419097.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-16
39666.0,419099.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39667.0,419099.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-16
39668.0,419099.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,10.2,2026-05-16
39669.0,419099.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-16
39670.0,419099.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-16
39671.0,419099.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39672.0,419100.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-16
39679.0,419103.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-16
39680.0,419103.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-16
39682.0,419105.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-16
39683.0,419105.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-16
39684.0,419105.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-16
39685.0,419105.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-16
39686.0,419105.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39687.0,419105.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,2.0,76.0,2026-05-16
39688.0,419106.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-16
39694.0,419109.0,,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-05-16
39695.0,419109.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39696.0,419109.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-16
39697.0,419109.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-16
39698.0,419109.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-16
39699.0,419109.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-16
39700.0,419110.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39704.0,419113.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.01,2026-05-16
39705.0,419113.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39709.0,419115.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39710.0,419116.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-05-16
39711.0,419116.0,,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-05-16
39712.0,419117.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-05-16
39713.0,419118.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39716.0,419120.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39717.0,419120.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,70.0,2026-05-16
39718.0,419120.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-16
39720.0,419122.0,,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-05-16
39721.0,419123.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-16
39722.0,419123.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2026-05-16
39725.0,419125.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39726.0,419125.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-16
39734.0,419129.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-16
39735.0,419129.0,,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-05-16
39736.0,419129.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-16
39737.0,419130.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-05-16
39738.0,419130.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-05-16
39739.0,419130.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-16
39740.0,419131.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-05-16
39741.0,419131.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,33.15,2026-05-16
39742.0,419132.0,,,MATCHWEAR,MAILLOT EXTERIEUR,2.0,180.0,2026-05-16
39743.0,419132.0,,,SKYLINE,TOTE BAG SKYLINE,1.0,18.0,2026-05-16
39744.0,419133.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-16
39749.0,419136.0,,,MATCHWEAR,MAILLOT EXTERIEUR,2.0,162.0,2026-05-16
39750.0,419137.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-16
39751.0,419137.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-16
39752.0,419138.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-16
39753.0,419138.0,,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-05-16
39754.0,419139.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39755.0,419139.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39756.0,419140.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-16
39757.0,419141.0,,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-05-16
39758.0,419142.0,,,SKYLINE,TOTE BAG SKYLINE,1.0,16.2,2026-05-16
39761.0,419144.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-16
39762.0,419145.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-16
39763.0,419145.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-16
39764.0,419145.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39765.0,419145.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-16
39772.0,419147.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39773.0,419147.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39774.0,419147.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,85.5,2026-05-16
39775.0,419148.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-16
39776.0,419149.0,,,ACCESSORIES,GOURDE ISOTHERME,2.0,44.0,2026-05-16
39777.0,419149.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-16
39778.0,419149.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-16
39779.0,419150.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39780.0,419150.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-16
39781.0,419151.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-16
39786.0,419156.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-05-16
39787.0,419156.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39788.0,419156.0,,,ACCESSORIES,MUG CERAMIQUE,3.0,36.0,2026-05-16
39789.0,419156.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-16
39790.0,419157.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,20.9,2026-05-16
39791.0,419158.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-16
39792.0,419159.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2026-05-16
39797.0,419161.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-17
39809.0,419167.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-17
39810.0,419167.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-17
39811.0,419167.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-17
39812.0,419167.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-17
39813.0,419168.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-17
39814.0,419168.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-17
39815.0,419168.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-17
39816.0,419169.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-17
39817.0,419170.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-17
39818.0,419170.0,,,HEADWEAR,CASQUETTE BRODEE,2.0,60.0,2026-05-17
39819.0,419170.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-17
39834.0,419175.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2026-05-17
39836.0,419177.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-17
39837.0,419178.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-17
39838.0,419178.0,,,TRAINING,SHORT ENTRAINEMENT,2.0,65.0,2026-05-17
39840.0,419180.0,,,TRAINING,BALLON TAILLE 7,2.0,80.0,2026-05-17
39841.0,419180.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-17
39842.0,419180.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,59.5,2026-05-17
39843.0,419180.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-17
39856.0,419185.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-17
39860.0,419187.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,3.0,45.0,2026-05-17
39866.0,419190.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-05-17
39867.0,419190.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-17
39868.0,419190.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,10.8,2026-05-17
39869.0,419190.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,70.0,2026-05-17
39872.0,419192.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-17
39873.0,419193.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,2.0,50.0,2026-05-17
39876.0,419195.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-17
39877.0,419195.0,,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-05-17
39881.0,419198.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,13.5,2026-05-17
39882.0,419198.0,,,ACCESSORIES,MUG CERAMIQUE,3.0,36.0,2026-05-17
39883.0,419198.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-17
39884.0,419198.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,7.2,2026-05-17
39885.0,419198.0,,,MATCHWEAR,MAILLOT DOMICILE,2.0,180.0,2026-05-17
39886.0,419199.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.01,2026-05-17
39887.0,419199.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-05-17
39889.0,419201.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-17
39890.0,419201.0,,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-05-17
39891.0,419202.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-17
39892.0,419202.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-17
39897.0,419205.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-17
39898.0,419205.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-05-17
39903.0,419209.0,,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-05-17
39904.0,419210.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-17
39905.0,419210.0,,,TRAINING,SHORT ENTRAINEMENT,1.0,31.5,2026-05-17
39906.0,419210.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-17
39907.0,419210.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-17
39908.0,419210.0,,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-05-17
39909.0,419211.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2026-05-17
39910.0,419211.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-17
39911.0,419211.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-17
39912.0,419211.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,6.8,2026-05-17
39913.0,419212.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-17
39914.0,419213.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-17
39915.0,419213.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-17
39916.0,419213.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-17
39917.0,419213.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,14.25,2026-05-17
39918.0,419213.0,,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-05-17
39919.0,419213.0,,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-05-17
39920.0,419214.0,,,ACCESSORIES,GOURDE ISOTHERME,3.0,66.0,2026-05-18
39921.0,419214.0,,,SKYLINE,TOTE BAG SKYLINE,3.0,54.0,2026-05-18
39922.0,419215.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-18
39930.0,419220.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-05-18
39931.0,419221.0,,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-05-18
39932.0,419222.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,7.6,2026-05-18
39933.0,419223.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-18
39934.0,419224.0,,,ACCESSORIES,GOURDE ISOTHERME,2.0,44.0,2026-05-18
39936.0,419226.0,,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-05-18
39937.0,419226.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-05-18
39938.0,419226.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-05-18
39939.0,419226.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-05-18
39940.0,419227.0,,,HEADWEAR,CASQUETTE BRODEE,2.0,57.0,2026-05-18
39941.0,419227.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2026-05-18
39942.0,419228.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-05-18
